time,wave_height,wave_period,wave_direction,swell_wave_height,swell_wave_period,wind_wave_height,sea_surface_temperature,zone_id,zone_name,wind_speed_10m,wind_direction_10m,wind_gusts_10m,weather_code,precipitation,month,hour,wave_height_t0,wave_period_t0,swell_wave_height_t0,swell_wave_period_t0,wind_wave_height_t0,wind_speed_t0,wind_gusts_t0,sea_surface_temperature_t0,weather_code_t0,wave_height_t-3h,wave_height_t-6h,wind_speed_t-3h,wind_speed_t-6h,wave_delta_3h,wave_delta_6h,wind_delta_3h,swell_trend,wave_wind_ratio,swell_steepness,wave_energy,monsoon_flag,safety_6h,safety_12h,safety_24h
2026-04-10 06:00:00,0.58,10.45,145,0.52,8.75,0.0,30.7,0,Bay of Bengal,9.3,118,13.7,0,0.0,4,6,0.58,10.45,0.52,8.75,0.0,9.3,13.7,30.7,0,0.6,0.62,11.9,16.6,-0.020000000000000018,-0.040000000000000036,-2.5999999999999996,-0.020000000000000018,0.06236559139784945,0.05942857142857143,0.3364,0,0,0,0
2026-04-10 07:00:00,0.58,10.65,145,0.52,8.75,0.0,30.7,0,Bay of Bengal,10.4,126,14.8,0,0.0,4,7,0.58,10.65,0.52,8.75,0.0,10.4,14.8,30.7,0,0.58,0.6,12.0,15.3,0.0,-0.020000000000000018,-1.5999999999999996,-0.020000000000000018,0.055769230769230765,0.05942857142857143,0.3364,0,0,0,1
2026-04-10 08:00:00,0.58,10.85,146,0.52,8.7,0.0,30.8,0,Bay of Bengal,11.2,132,15.5,0,0.0,4,8,0.58,10.85,0.52,8.7,0.0,11.2,15.5,30.8,0,0.58,0.6,8.8,13.5,0.0,-0.020000000000000018,2.3999999999999986,0.0,0.05178571428571428,0.05977011494252874,0.3364,0,0,1,1
2026-04-10 09:00:00,0.58,10.95,146,0.52,8.6,0.0,30.9,0,Bay of Bengal,10.4,135,15.8,2,0.0,4,9,0.58,10.95,0.52,8.6,0.0,10.4,15.8,30.9,2,0.58,0.6,9.3,11.9,0.0,-0.020000000000000018,1.0999999999999996,0.0,0.055769230769230765,0.060465116279069774,0.3364,0,0,1,1
2026-04-10 10:00:00,0.58,11.05,147,0.5,8.5,0.0,31.0,0,Bay of Bengal,8.6,129,14.4,1,0.0,4,10,0.58,11.05,0.5,8.5,0.0,8.6,14.4,31.0,1,0.58,0.58,10.4,12.0,0.0,0.0,-1.8000000000000007,-0.020000000000000018,0.06744186046511627,0.058823529411764705,0.3364,0,0,1,1
2026-04-10 11:00:00,0.58,11.1,147,0.5,8.4,0.0,31.1,0,Bay of Bengal,8.7,120,13.7,2,0.0,4,11,0.58,11.1,0.5,8.4,0.0,8.7,13.7,31.1,2,0.58,0.58,11.2,8.8,0.0,0.0,-2.5,-0.020000000000000018,0.06666666666666667,0.05952380952380952,0.3364,0,0,1,1
2026-04-10 12:00:00,0.58,11.2,147,0.5,8.4,0.0,31.1,0,Bay of Bengal,11.7,122,15.8,3,0.0,4,12,0.58,11.2,0.5,8.4,0.0,11.7,15.8,31.1,3,0.58,0.58,10.4,9.3,0.0,0.0,1.299999999999999,-0.020000000000000018,0.04957264957264957,0.05952380952380952,0.3364,0,0,0,1
2026-04-10 13:00:00,0.58,11.25,148,0.52,8.45,0.0,31.1,0,Bay of Bengal,11.3,129,16.6,3,0.0,4,13,0.58,11.25,0.52,8.45,0.0,11.3,16.6,31.1,3,0.58,0.58,8.6,10.4,0.0,0.0,2.700000000000001,0.020000000000000018,0.051327433628318576,0.06153846153846155,0.3364,0,0,0,1
2026-04-10 14:00:00,0.58,11.3,148,0.52,8.45,0.0,31.2,0,Bay of Bengal,10.8,128,15.8,3,0.0,4,14,0.58,11.3,0.52,8.45,0.0,10.8,15.8,31.2,3,0.58,0.58,8.7,11.2,0.0,0.0,2.1000000000000014,0.020000000000000018,0.0537037037037037,0.06153846153846155,0.3364,0,1,0,1
2026-04-10 15:00:00,0.58,11.25,148,0.52,8.35,0.02,31.2,0,Bay of Bengal,13.6,124,18.4,3,0.0,4,15,0.58,11.25,0.52,8.35,0.02,13.6,18.4,31.2,3,0.58,0.58,11.7,10.4,0.0,0.0,1.9000000000000004,0.020000000000000018,0.04264705882352941,0.062275449101796415,0.3364,0,1,0,1
2026-04-10 16:00:00,0.58,11.2,147,0.52,8.15,0.02,31.2,0,Bay of Bengal,15.3,124,20.5,3,0.0,4,16,0.58,11.2,0.52,8.15,0.02,15.3,20.5,31.2,3,0.58,0.58,11.3,8.6,0.0,0.0,4.0,0.0,0.03790849673202614,0.06380368098159508,0.3364,0,1,0,1
2026-04-10 17:00:00,0.58,11.15,147,0.52,8.05,0.04,31.1,0,Bay of Bengal,12.9,123,22.0,3,0.0,4,17,0.58,11.15,0.52,8.05,0.04,12.9,22.0,31.1,3,0.58,0.58,10.8,8.7,0.0,0.0,2.0999999999999996,0.0,0.04496124031007751,0.06459627329192547,0.3364,0,1,0,0
2026-04-10 18:00:00,0.58,11.15,147,0.52,8.0,0.06,31.1,0,Bay of Bengal,14.3,124,18.7,3,0.0,4,18,0.58,11.15,0.52,8.0,0.06,14.3,18.7,31.1,3,0.58,0.58,13.6,11.7,0.0,0.0,0.7000000000000011,0.0,0.04055944055944055,0.065,0.3364,0,0,0,0
2026-04-10 19:00:00,0.58,11.2,148,0.52,8.0,0.06,31.0,0,Bay of Bengal,16.3,125,20.9,3,0.0,4,19,0.58,11.2,0.52,8.0,0.06,16.3,20.9,31.0,3,0.58,0.58,15.3,11.3,0.0,0.0,1.0,0.0,0.035582822085889566,0.065,0.3364,0,0,1,0
2026-04-10 20:00:00,0.58,11.1,148,0.52,8.0,0.08,30.9,0,Bay of Bengal,18.5,132,23.8,3,0.0,4,20,0.58,11.1,0.52,8.0,0.08,18.5,23.8,30.9,3,0.58,0.58,12.9,10.8,0.0,0.0,5.6,0.0,0.03135135135135135,0.065,0.3364,0,0,1,1
2026-04-10 21:00:00,0.6,10.75,148,0.52,8.05,0.14,30.8,0,Bay of Bengal,19.0,139,24.5,3,0.0,4,21,0.6,10.75,0.52,8.05,0.14,19.0,24.5,30.8,3,0.58,0.58,14.3,13.6,0.020000000000000018,0.020000000000000018,4.699999999999999,0.0,0.031578947368421054,0.06459627329192547,0.36,0,0,1,1
2026-04-10 22:00:00,0.62,10.35,148,0.52,8.05,0.18,30.7,0,Bay of Bengal,19.3,141,25.2,3,0.0,4,22,0.62,10.35,0.52,8.05,0.18,19.3,25.2,30.7,3,0.58,0.58,16.3,15.3,0.040000000000000036,0.040000000000000036,3.0,0.0,0.03212435233160622,0.06459627329192547,0.3844,0,0,1,1
2026-04-10 23:00:00,0.64,10.0,148,0.52,8.05,0.24,30.7,0,Bay of Bengal,18.8,144,24.8,51,0.1,4,23,0.64,10.0,0.52,8.05,0.24,18.8,24.8,30.7,51,0.58,0.58,18.5,12.9,0.06000000000000005,0.06000000000000005,0.3000000000000007,0.0,0.03404255319148936,0.06459627329192547,0.4096,0,0,1,0
2026-04-11 00:00:00,0.64,9.9,148,0.5,7.9,0.18,30.6,0,Bay of Bengal,16.0,146,24.5,3,0.0,4,0,0.64,9.9,0.5,7.9,0.18,16.0,24.5,30.6,3,0.6,0.58,19.0,14.3,0.040000000000000036,0.06000000000000005,-3.0,-0.020000000000000018,0.04,0.06329113924050632,0.4096,0,0,1,1
2026-04-11 01:00:00,0.62,9.9,147,0.48,7.7,0.1,30.6,0,Bay of Bengal,12.3,145,21.2,3,0.0,4,1,0.62,9.9,0.48,7.7,0.1,12.3,21.2,30.6,3,0.62,0.58,19.3,16.3,0.0,0.040000000000000036,-7.0,-0.040000000000000036,0.050406504065040644,0.06233766233766233,0.3844,0,1,1,0
2026-04-11 02:00:00,0.62,9.95,147,0.46,7.65,0.04,30.6,0,Bay of Bengal,11.0,145,16.9,3,0.0,4,2,0.62,9.95,0.46,7.65,0.04,11.0,16.9,30.6,3,0.64,0.58,18.8,18.5,-0.020000000000000018,0.040000000000000036,-7.800000000000001,-0.06,0.056363636363636366,0.06013071895424837,0.3844,0,1,1,0
2026-04-11 03:00:00,0.62,10.05,146,0.46,7.75,0.02,30.6,0,Bay of Bengal,10.1,140,15.5,3,0.0,4,3,0.62,10.05,0.46,7.75,0.02,10.1,15.5,30.6,3,0.64,0.6,16.0,19.0,-0.020000000000000018,0.020000000000000018,-5.9,-0.03999999999999998,0.061386138613861385,0.05935483870967742,0.3844,0,1,1,0
2026-04-11 04:00:00,0.6,10.25,146,0.48,8.0,0.02,30.6,0,Bay of Bengal,8.0,140,14.8,3,0.0,4,4,0.6,10.25,0.48,8.0,0.02,8.0,14.8,30.6,3,0.62,0.62,12.3,19.3,-0.020000000000000018,-0.020000000000000018,-4.300000000000001,0.0,0.075,0.06,0.36,0,1,1,0
2026-04-11 05:00:00,0.6,10.5,145,0.48,8.4,0.0,30.6,0,Bay of Bengal,3.1,294,12.6,51,0.1,4,5,0.6,10.5,0.48,8.4,0.0,3.1,12.6,30.6,51,0.62,0.64,11.0,18.8,-0.020000000000000018,-0.040000000000000036,-7.9,0.019999999999999962,0.1935483870967742,0.05714285714285714,0.36,0,1,0,0
2026-04-11 06:00:00,0.62,10.85,145,0.52,9.05,0.0,30.6,0,Bay of Bengal,9.3,283,13.7,1,0.0,4,6,0.62,10.85,0.52,9.05,0.0,9.3,13.7,30.6,1,0.62,0.64,10.1,16.0,0.0,-0.020000000000000018,-0.7999999999999989,0.06,0.06666666666666667,0.0574585635359116,0.3844,0,1,0,0
2026-04-11 07:00:00,0.62,11.3,144,0.56,9.85,0.0,30.7,0,Bay of Bengal,9.9,297,15.8,1,0.0,4,7,0.62,11.3,0.56,9.85,0.0,9.9,15.8,30.7,1,0.6,0.62,8.0,12.3,0.020000000000000018,0.0,1.9000000000000004,0.08000000000000007,0.06262626262626263,0.0568527918781726,0.3844,0,1,0,0
2026-04-11 08:00:00,0.64,11.6,144,0.6,10.4,0.0,30.8,0,Bay of Bengal,5.9,333,15.1,1,0.0,4,8,0.64,11.6,0.6,10.4,0.0,5.9,15.1,30.8,1,0.6,0.62,3.1,11.0,0.040000000000000036,0.020000000000000018,2.8000000000000003,0.12,0.10847457627118644,0.05769230769230769,0.4096,0,1,1,0
2026-04-11 09:00:00,0.64,11.7,144,0.6,10.4,0.0,30.9,0,Bay of Bengal,5.2,14,10.4,1,0.0,4,9,0.64,11.7,0.6,10.4,0.0,5.2,10.4,30.9,1,0.62,0.62,9.3,10.1,0.020000000000000018,0.020000000000000018,-4.1000000000000005,0.07999999999999996,0.12307692307692307,0.05769230769230769,0.4096,0,1,1,1
2026-04-11 10:00:00,0.64,11.65,144,0.62,10.15,0.0,31.0,0,Bay of Bengal,6.4,22,10.4,0,0.0,4,10,0.64,11.65,0.62,10.15,0.0,6.4,10.4,31.0,0,0.62,0.6,9.9,8.0,0.020000000000000018,0.040000000000000036,-3.5,0.05999999999999994,0.09999999999999999,0.06108374384236453,0.4096,0,1,1,1
2026-04-11 11:00:00,0.64,11.6,144,0.62,9.9,0.0,31.1,0,Bay of Bengal,8.3,13,13.0,0,0.0,4,11,0.64,11.6,0.62,9.9,0.0,8.3,13.0,31.1,0,0.64,0.6,5.9,3.1,0.0,0.040000000000000036,2.4000000000000004,0.020000000000000018,0.07710843373493975,0.06262626262626263,0.4096,0,0,0,0
2026-04-11 12:00:00,0.64,11.55,144,0.6,9.8,0.0,31.1,0,Bay of Bengal,8.2,19,13.7,0,0.0,4,12,0.64,11.55,0.6,9.8,0.0,8.2,13.7,31.1,0,0.64,0.62,5.2,9.3,0.0,0.020000000000000018,2.999999999999999,0.0,0.07804878048780489,0.06122448979591836,0.4096,0,0,1,1
2026-04-11 13:00:00,0.62,11.55,145,0.6,9.75,0.02,31.2,0,Bay of Bengal,8.1,18,12.6,1,0.0,4,13,0.62,11.55,0.6,9.75,0.02,8.1,12.6,31.2,1,0.64,0.62,6.4,9.9,-0.020000000000000018,0.0,1.6999999999999993,-0.020000000000000018,0.07654320987654321,0.061538461538461535,0.3844,0,0,0,0
2026-04-11 14:00:00,0.62,11.5,145,0.58,9.7,0.02,31.2,0,Bay of Bengal,10.2,36,14.4,1,0.0,4,14,0.62,11.5,0.58,9.7,0.02,10.2,14.4,31.2,1,0.64,0.64,8.3,5.9,-0.020000000000000018,-0.020000000000000018,1.8999999999999986,-0.040000000000000036,0.0607843137254902,0.05979381443298969,0.3844,0,1,0,0
2026-04-11 15:00:00,0.6,11.5,146,0.58,9.75,0.04,31.2,0,Bay of Bengal,13.0,47,18.0,0,0.0,4,15,0.6,11.5,0.58,9.75,0.04,13.0,18.0,31.2,0,0.64,0.64,8.2,5.2,-0.040000000000000036,-0.040000000000000036,4.800000000000001,-0.020000000000000018,0.04615384615384615,0.059487179487179485,0.36,0,1,0,0
2026-04-11 16:00:00,0.6,11.55,146,0.58,9.8,0.04,31.2,0,Bay of Bengal,14.3,55,19.8,0,0.0,4,16,0.6,11.55,0.58,9.8,0.04,14.3,19.8,31.2,0,0.62,0.64,8.1,6.4,-0.020000000000000018,-0.040000000000000036,6.200000000000001,-0.020000000000000018,0.04195804195804195,0.05918367346938775,0.36,0,1,0,0
2026-04-11 17:00:00,0.58,11.45,147,0.58,9.85,0.06,31.2,0,Bay of Bengal,13.9,63,19.8,2,0.0,4,17,0.58,11.45,0.58,9.85,0.06,13.9,19.8,31.2,2,0.62,0.64,10.2,8.3,-0.040000000000000036,-0.06000000000000005,3.700000000000001,0.0,0.04172661870503597,0.05888324873096446,0.3364,0,0,0,0
2026-04-11 18:00:00,0.58,11.1,145,0.56,9.8,0.1,31.1,0,Bay of Bengal,14.9,65,19.4,2,0.0,4,18,0.58,11.1,0.56,9.8,0.1,14.9,19.4,31.1,2,0.6,0.64,13.0,8.2,-0.020000000000000018,-0.06000000000000005,1.9000000000000004,-0.019999999999999907,0.03892617449664429,0.05714285714285714,0.3364,0,1,0,1
2026-04-11 19:00:00,0.58,10.65,144,0.56,9.65,0.16,31.0,0,Bay of Bengal,16.9,68,22.0,2,0.0,4,19,0.58,10.65,0.56,9.65,0.16,16.9,22.0,31.0,2,0.6,0.62,14.3,8.1,-0.020000000000000018,-0.040000000000000036,2.599999999999998,-0.019999999999999907,0.03431952662721893,0.058031088082901555,0.3364,0,0,0,1
2026-04-11 20:00:00,0.58,10.3,142,0.54,9.6,0.2,30.9,0,Bay of Bengal,18.0,71,23.4,2,0.0,4,20,0.58,10.3,0.54,9.6,0.2,18.0,23.4,30.9,2,0.58,0.62,13.9,10.2,0.0,-0.040000000000000036,4.1,-0.039999999999999925,0.03222222222222222,0.05625000000000001,0.3364,0,0,0,1
2026-04-11 21:00:00,0.58,10.2,141,0.54,9.65,0.2,30.8,0,Bay of Bengal,18.7,79,24.5,2,0.0,4,21,0.58,10.2,0.54,9.65,0.2,18.7,24.5,30.8,2,0.58,0.6,14.9,13.0,0.0,-0.020000000000000018,3.799999999999999,-0.020000000000000018,0.03101604278074866,0.05595854922279793,0.3364,0,0,1,1
2026-04-11 22:00:00,0.6,10.15,140,0.54,9.8,0.22,30.7,0,Bay of Bengal,19.0,85,24.5,1,0.0,4,22,0.6,10.15,0.54,9.8,0.22,19.0,24.5,30.7,1,0.58,0.6,16.9,14.3,0.020000000000000018,0.0,2.1000000000000014,-0.020000000000000018,0.031578947368421054,0.05510204081632653,0.36,0,0,1,1
2026-04-11 23:00:00,0.6,10.2,139,0.54,9.9,0.22,30.7,0,Bay of Bengal,17.8,91,24.8,0,0.0,4,23,0.6,10.2,0.54,9.9,0.22,17.8,24.8,30.7,0,0.58,0.58,18.0,13.9,0.020000000000000018,0.020000000000000018,-0.1999999999999993,0.0,0.033707865168539325,0.05454545454545455,0.36,0,0,0,1
2026-04-12 00:00:00,0.6,10.25,139,0.54,10.0,0.18,30.6,0,Bay of Bengal,18.0,94,23.4,0,0.0,4,0,0.6,10.25,0.54,10.0,0.18,18.0,23.4,30.6,0,0.58,0.58,18.7,14.9,0.020000000000000018,0.020000000000000018,-0.6999999999999993,0.0,0.03333333333333333,0.054000000000000006,0.36,0,0,1,1
2026-04-12 01:00:00,0.58,10.3,140,0.54,10.1,0.16,30.6,0,Bay of Bengal,17.5,91,23.4,0,0.0,4,1,0.58,10.3,0.54,10.1,0.16,17.5,23.4,30.6,0,0.6,0.58,19.0,16.9,-0.020000000000000018,0.0,-1.5,0.0,0.03314285714285714,0.05346534653465347,0.3364,0,0,0,1
2026-04-12 02:00:00,0.58,10.4,140,0.54,10.15,0.12,30.6,0,Bay of Bengal,16.4,91,22.7,51,0.1,4,2,0.58,10.4,0.54,10.15,0.12,16.4,22.7,30.6,51,0.6,0.58,17.8,18.0,-0.020000000000000018,0.0,-1.4000000000000021,0.0,0.03536585365853659,0.053201970443349754,0.3364,0,0,0,1
2026-04-12 03:00:00,0.58,10.5,141,0.54,10.2,0.1,30.6,0,Bay of Bengal,14.2,98,22.0,51,0.2,4,3,0.58,10.5,0.54,10.2,0.1,14.2,22.0,30.6,51,0.6,0.58,18.0,18.7,-0.020000000000000018,0.0,-3.8000000000000007,0.0,0.04084507042253521,0.05294117647058824,0.3364,0,1,0,1
2026-04-12 04:00:00,0.58,10.55,141,0.52,10.2,0.06,30.6,0,Bay of Bengal,14.7,101,20.2,51,0.1,4,4,0.58,10.55,0.52,10.2,0.06,14.7,20.2,30.6,51,0.58,0.6,17.5,19.0,0.0,-0.020000000000000018,-2.8000000000000007,-0.020000000000000018,0.03945578231292517,0.05098039215686275,0.3364,0,1,0,0
2026-04-12 05:00:00,0.58,10.65,142,0.52,10.2,0.04,30.6,0,Bay of Bengal,13.6,107,20.2,0,0.0,4,5,0.58,10.65,0.52,10.2,0.04,13.6,20.2,30.6,0,0.58,0.6,16.4,17.8,0.0,-0.020000000000000018,-2.799999999999999,-0.020000000000000018,0.04264705882352941,0.05098039215686275,0.3364,0,0,0,0
2026-04-12 06:00:00,0.58,10.75,142,0.52,10.2,0.06,30.6,0,Bay of Bengal,11.4,127,18.4,2,0.0,4,6,0.58,10.75,0.52,10.2,0.06,11.4,18.4,30.6,2,0.58,0.6,14.2,18.0,0.0,-0.020000000000000018,-2.799999999999999,-0.020000000000000018,0.05087719298245613,0.05098039215686275,0.3364,0,1,1,0
2026-04-12 07:00:00,0.56,10.8,143,0.52,10.15,0.08,30.6,0,Bay of Bengal,13.5,142,18.4,3,0.0,4,7,0.56,10.8,0.52,10.15,0.08,13.5,18.4,30.6,3,0.58,0.58,14.7,17.5,-0.019999999999999907,-0.019999999999999907,-1.1999999999999993,0.0,0.04148148148148149,0.05123152709359606,0.31360000000000005,0,0,1,0
2026-04-12 08:00:00,0.56,10.8,143,0.52,10.15,0.1,30.6,0,Bay of Bengal,14.9,138,20.2,1,0.0,4,8,0.56,10.8,0.52,10.15,0.1,14.9,20.2,30.6,1,0.58,0.58,13.6,16.4,-0.019999999999999907,-0.019999999999999907,1.3000000000000007,0.0,0.03758389261744967,0.05123152709359606,0.31360000000000005,0,0,1,0
2026-04-12 09:00:00,0.56,10.7,143,0.52,10.15,0.12,30.6,0,Bay of Bengal,19.6,133,26.3,2,0.0,4,9,0.56,10.7,0.52,10.15,0.12,19.6,26.3,30.6,2,0.58,0.58,11.4,14.2,-0.019999999999999907,-0.019999999999999907,8.200000000000001,0.0,0.02857142857142857,0.05123152709359606,0.31360000000000005,0,0,1,0
2026-04-12 10:00:00,0.58,10.55,143,0.52,10.15,0.16,30.6,0,Bay of Bengal,25.5,121,33.8,53,0.7,4,10,0.58,10.55,0.52,10.15,0.16,25.5,33.8,30.6,53,0.56,0.58,13.5,14.7,0.019999999999999907,0.0,12.0,0.0,0.022745098039215685,0.05123152709359606,0.3364,0,0,1,0
2026-04-12 11:00:00,0.58,10.45,143,0.52,10.15,0.18,30.6,0,Bay of Bengal,17.0,123,34.2,51,0.2,4,11,0.58,10.45,0.52,10.15,0.18,17.0,34.2,30.6,51,0.56,0.58,14.9,13.6,0.019999999999999907,0.0,2.0999999999999996,0.0,0.03411764705882353,0.05123152709359606,0.3364,0,0,1,0
2026-04-12 12:00:00,0.58,10.4,143,0.52,10.15,0.16,30.6,0,Bay of Bengal,18.4,127,25.2,2,0.0,4,12,0.58,10.4,0.52,10.15,0.16,18.4,25.2,30.6,2,0.56,0.58,19.6,11.4,0.019999999999999907,0.0,-1.2000000000000028,0.0,0.03152173913043478,0.05123152709359606,0.3364,0,1,1,0
2026-04-12 13:00:00,0.58,10.4,142,0.52,10.15,0.14,30.7,0,Bay of Bengal,16.5,123,24.8,1,0.0,4,13,0.58,10.4,0.52,10.15,0.14,16.5,24.8,30.7,1,0.58,0.56,25.5,13.5,0.0,0.019999999999999907,-9.0,0.0,0.03515151515151515,0.05123152709359606,0.3364,0,1,1,1
2026-04-12 14:00:00,0.58,10.5,142,0.52,10.2,0.12,30.7,0,Bay of Bengal,15.0,109,23.0,0,0.0,4,14,0.58,10.5,0.52,10.2,0.12,15.0,23.0,30.7,0,0.58,0.56,17.0,14.9,0.0,0.019999999999999907,-2.0,0.0,0.03866666666666666,0.05098039215686275,0.3364,0,1,1,1
2026-04-12 15:00:00,0.58,10.7,142,0.52,10.25,0.1,30.8,0,Bay of Bengal,16.9,107,23.0,0,0.0,4,15,0.58,10.7,0.52,10.25,0.1,16.9,23.0,30.8,0,0.58,0.56,18.4,19.6,0.0,0.019999999999999907,-1.5,0.0,0.03431952662721893,0.050731707317073174,0.3364,0,1,1,1
2026-04-12 16:00:00,0.58,10.95,143,0.54,10.3,0.06,30.8,0,Bay of Bengal,17.8,110,24.1,0,0.0,4,16,0.58,10.95,0.54,10.3,0.06,17.8,24.1,30.8,0,0.58,0.58,16.5,25.5,0.0,0.0,1.3000000000000007,0.020000000000000018,0.03258426966292134,0.05242718446601942,0.3364,0,1,0,0
2026-04-12 17:00:00,0.58,11.2,143,0.54,10.35,0.04,30.8,0,Bay of Bengal,12.6,116,24.1,3,0.0,4,17,0.58,11.2,0.54,10.35,0.04,12.6,24.1,30.8,3,0.58,0.58,15.0,17.0,0.0,0.0,-2.4000000000000004,0.020000000000000018,0.04603174603174603,0.052173913043478265,0.3364,0,1,0,1
2026-04-12 18:00:00,0.58,11.4,143,0.56,10.45,0.08,30.7,0,Bay of Bengal,13.0,116,17.3,3,0.0,4,18,0.58,11.4,0.56,10.45,0.08,13.0,17.3,30.7,3,0.58,0.58,16.9,18.4,0.0,0.0,-3.8999999999999986,0.040000000000000036,0.04461538461538461,0.05358851674641149,0.3364,0,1,0,0
2026-04-12 19:00:00,0.6,11.55,142,0.56,10.5,0.1,30.7,0,Bay of Bengal,16.9,126,21.2,51,0.3,4,19,0.6,11.55,0.56,10.5,0.1,16.9,21.2,30.7,51,0.58,0.58,17.8,16.5,0.020000000000000018,0.020000000000000018,-0.9000000000000021,0.020000000000000018,0.03550295857988166,0.05333333333333334,0.36,0,1,0,0
2026-04-12 20:00:00,0.6,11.55,142,0.58,10.5,0.14,30.6,0,Bay of Bengal,27.0,102,33.8,63,2.9,4,20,0.6,11.55,0.58,10.5,0.14,27.0,33.8,30.6,63,0.58,0.58,12.6,15.0,0.020000000000000018,0.020000000000000018,14.4,0.039999999999999925,0.022222222222222223,0.05523809523809523,0.36,0,1,0,0
2026-04-12 21:00:00,0.62,11.25,141,0.58,10.3,0.18,30.6,0,Bay of Bengal,21.3,126,36.4,51,0.2,4,21,0.62,11.25,0.58,10.3,0.18,21.3,36.4,30.6,51,0.58,0.58,13.0,16.9,0.040000000000000036,0.040000000000000036,8.3,0.019999999999999907,0.029107981220657275,0.056310679611650476,0.3844,0,1,0,0
2026-04-12 22:00:00,0.64,10.75,140,0.56,10.05,0.24,30.5,0,Bay of Bengal,24.5,130,33.5,51,0.1,4,22,0.64,10.75,0.56,10.05,0.24,24.5,33.5,30.5,51,0.6,0.58,16.9,17.8,0.040000000000000036,0.06000000000000005,7.600000000000001,0.0,0.026122448979591838,0.05572139303482587,0.4096,0,0,0,0
2026-04-12 23:00:00,0.66,10.35,139,0.56,9.9,0.28,30.5,0,Bay of Bengal,21.5,134,32.8,3,0.0,4,23,0.66,10.35,0.56,9.9,0.28,21.5,32.8,30.5,3,0.6,0.58,27.0,12.6,0.06000000000000005,0.08000000000000007,-5.5,-0.019999999999999907,0.030697674418604652,0.05656565656565657,0.43560000000000004,0,0,0,0
2026-04-13 00:00:00,0.66,10.15,138,0.54,10.05,0.22,30.4,0,Bay of Bengal,22.6,130,33.1,3,0.0,4,0,0.66,10.15,0.54,10.05,0.22,22.6,33.1,30.4,3,0.62,0.58,21.3,13.0,0.040000000000000036,0.08000000000000007,1.3000000000000007,-0.039999999999999925,0.02920353982300885,0.05373134328358209,0.43560000000000004,0,0,0,0
2026-04-13 01:00:00,0.64,10.0,138,0.54,10.35,0.14,30.4,0,Bay of Bengal,20.1,126,30.6,3,0.0,4,1,0.64,10.0,0.54,10.35,0.14,20.1,30.6,30.4,3,0.64,0.6,24.5,16.9,0.0,0.040000000000000036,-4.399999999999999,-0.020000000000000018,0.031840796019900496,0.052173913043478265,0.4096,0,0,1,0
2026-04-13 02:00:00,0.64,9.95,137,0.52,10.5,0.08,30.4,0,Bay of Bengal,14.5,126,27.7,3,0.0,4,2,0.64,9.95,0.52,10.5,0.08,14.5,27.7,30.4,3,0.66,0.6,21.5,27.0,-0.020000000000000018,0.040000000000000036,-7.0,-0.040000000000000036,0.04413793103448276,0.049523809523809526,0.4096,0,0,1,0
2026-04-13 03:00:00,0.62,10.05,137,0.52,10.4,0.06,30.4,0,Bay of Bengal,14.3,118,21.2,3,0.0,4,3,0.62,10.05,0.52,10.4,0.06,14.3,21.2,30.4,3,0.66,0.62,22.6,21.3,-0.040000000000000036,0.0,-8.3,-0.020000000000000018,0.043356643356643354,0.05,0.3844,0,0,1,0
2026-04-13 04:00:00,0.6,10.2,138,0.52,10.15,0.02,30.4,0,Bay of Bengal,12.5,120,20.5,3,0.0,4,4,0.6,10.2,0.52,10.15,0.02,12.5,20.5,30.4,3,0.64,0.64,20.1,24.5,-0.040000000000000036,-0.040000000000000036,-7.600000000000001,-0.020000000000000018,0.048,0.05123152709359606,0.36,0,0,0,0
2026-04-13 05:00:00,0.58,10.4,138,0.52,9.95,0.0,30.4,0,Bay of Bengal,7.6,194,19.8,3,0.0,4,5,0.58,10.4,0.52,9.95,0.0,7.6,19.8,30.4,3,0.64,0.66,14.5,21.5,-0.06000000000000005,-0.08000000000000007,-6.9,0.0,0.07631578947368421,0.052261306532663324,0.3364,0,0,1,0
2026-04-13 06:00:00,0.56,10.6,139,0.5,9.9,0.0,30.4,0,Bay of Bengal,8.1,135,11.9,3,0.0,4,6,0.56,10.6,0.5,9.9,0.0,8.1,11.9,30.4,3,0.62,0.66,14.3,22.6,-0.05999999999999994,-0.09999999999999998,-6.200000000000001,-0.020000000000000018,0.06913580246913581,0.050505050505050504,0.31360000000000005,0,0,0,0
2026-04-13 07:00:00,0.54,10.8,141,0.5,9.9,0.0,30.5,0,Bay of Bengal,7.8,122,18.0,3,0.0,4,7,0.54,10.8,0.5,9.9,0.0,7.8,18.0,30.5,3,0.6,0.64,12.5,20.1,-0.05999999999999994,-0.09999999999999998,-4.7,-0.020000000000000018,0.06923076923076923,0.050505050505050504,0.2916,0,1,0,0
2026-04-13 08:00:00,0.52,11.05,142,0.48,9.95,0.0,30.6,0,Bay of Bengal,10.2,122,16.6,3,0.0,4,8,0.52,11.05,0.48,9.95,0.0,10.2,16.6,30.6,3,0.58,0.64,7.6,14.5,-0.05999999999999994,-0.12,2.5999999999999996,-0.040000000000000036,0.05098039215686275,0.04824120603015076,0.27040000000000003,0,1,0,0
